#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-02-03 00:00:00+00:00 2017-02-12 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
CMI,2017-02-05 09:30,M,M,M,210.00,10.00,M,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 050930Z AUTO 21010KT 10SM CLR A2995 RMK MADISHF
CMI,2017-02-05 09:35,M,M,M,210.00,10.00,M,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 050935Z AUTO 21010KT 10SM CLR A2995 RMK MADISHF
CMI,2017-02-05 09:40,M,M,M,210.00,9.00,M,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 050940Z AUTO 21009KT 10SM CLR A2995 RMK MADISHF
CMI,2017-02-05 09:45,M,M,M,210.00,9.00,M,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 050945Z AUTO 21009KT 10SM CLR A2995 RMK MADISHF
CMI,2017-02-05 09:50,M,M,M,210.00,9.00,M,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 050950Z AUTO 21009KT 10SM CLR A2995 RMK MADISHF
CMI,2017-02-05 09:53,30.00,19.90,65.66,210.00,9.00,0.00,29.95,1014.80,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 050953Z AUTO 21009KT 10SM CLR M01/M07 A2995 RMK AO2 SLP148 T10111067 $
CMI,2017-02-05 09:55,M,M,M,210.00,9.00,M,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 050955Z AUTO 21009KT 10SM CLR A2995 RMK MADISHF
CMI,2017-02-05 10:00,M,M,M,210.00,9.00,M,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051000Z AUTO 21009KT 10SM CLR A2995 RMK MADISHF
CMI,2017-02-05 10:05,M,M,M,220.00,9.00,M,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051005Z AUTO 22009KT 10SM CLR A2995 RMK MADISHF
CMI,2017-02-05 10:10,M,M,M,220.00,9.00,M,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051010Z AUTO 22009KT 10SM CLR A2995 RMK MADISHF
CMI,2017-02-05 10:15,M,M,M,220.00,9.00,M,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051015Z AUTO 22009KT 10SM CLR A2995 RMK MADISHF
CMI,2017-02-05 10:20,M,M,M,220.00,8.00,M,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051020Z AUTO 22008KT 10SM CLR A2994 RMK MADISHF
CMI,2017-02-05 10:25,M,M,M,220.00,9.00,M,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051025Z AUTO 22009KT 10SM CLR A2994 RMK MADISHF
CMI,2017-02-05 10:30,M,M,M,220.00,9.00,M,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051030Z AUTO 22009KT 10SM CLR A2995 RMK MADISHF
CMI,2017-02-05 10:35,M,M,M,220.00,9.00,M,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051035Z AUTO 22009KT 10SM CLR A2995 RMK MADISHF
CMI,2017-02-05 10:40,M,M,M,220.00,10.00,M,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051040Z AUTO 22010KT 10SM CLR A2995 RMK MADISHF
CMI,2017-02-05 10:45,M,M,M,220.00,10.00,M,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051045Z AUTO 22010KT 10SM CLR A2995 RMK MADISHF
CMI,2017-02-05 10:50,M,M,M,220.00,10.00,M,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051050Z AUTO 22010KT 10SM CLR A2995 RMK MADISHF
CMI,2017-02-05 10:53,28.90,19.90,68.67,220.00,10.00,0.00,29.95,1014.90,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051053Z AUTO 22010KT 10SM CLR M02/M07 A2995 RMK AO2 SLP149 T10171067 $
CMI,2017-02-05 10:55,M,M,M,220.00,10.00,M,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051055Z AUTO 22010KT 10SM CLR A2995 RMK MADISHF
CMI,2017-02-05 11:00,M,M,M,220.00,11.00,M,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051100Z AUTO 22011KT 10SM CLR A2995 RMK MADISHF
CMI,2017-02-05 11:05,M,M,M,220.00,12.00,M,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051105Z AUTO 22012KT 10SM CLR A2996 RMK MADISHF
CMI,2017-02-05 11:10,M,M,M,220.00,13.00,M,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051110Z AUTO 22013KT 10SM CLR A2996 RMK MADISHF
CMI,2017-02-05 11:15,M,M,M,220.00,12.00,M,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051115Z AUTO 22012KT 10SM CLR A2996 RMK MADISHF
CMI,2017-02-05 11:20,M,M,M,220.00,13.00,M,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051120Z AUTO 22013KT 10SM CLR A2995 RMK MADISHF
CMI,2017-02-05 11:25,M,M,M,220.00,12.00,M,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051125Z AUTO 22012KT 10SM CLR A2995 RMK MADISHF
CMI,2017-02-05 11:30,M,M,M,220.00,14.00,M,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051130Z AUTO 22014KT 10SM CLR A2996 RMK MADISHF
CMI,2017-02-05 11:35,M,M,M,220.00,13.00,M,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051135Z AUTO 22013KT 10SM CLR A2995 RMK MADISHF
CMI,2017-02-05 11:40,M,M,M,220.00,14.00,M,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051140Z AUTO 22014KT 10SM CLR A2996 RMK MADISHF
CMI,2017-02-05 11:45,M,M,M,220.00,13.00,M,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051145Z AUTO 22013KT 10SM CLR A2996 RMK MADISHF
CMI,2017-02-05 11:50,M,M,M,220.00,13.00,M,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051150Z AUTO 22013KT 10SM CLR A2996 RMK MADISHF
CMI,2017-02-05 11:53,28.90,21.00,71.96,230.00,14.00,0.00,29.96,1015.20,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051153Z 23014KT 10SM CLR M02/M06 A2996 RMK AO2 SLP152 T10171061 11006 21017 53005 $
CMI,2017-02-05 11:55,M,M,M,220.00,13.00,M,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051155Z AUTO 22013KT 10SM CLR A2996 RMK MADISHF
CMI,2017-02-05 12:00,M,M,M,220.00,14.00,M,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051200Z AUTO 22014KT 10SM CLR A2996 RMK MADISHF
CMI,2017-02-05 12:05,M,M,M,220.00,12.00,M,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051205Z AUTO 22012KT 10SM CLR A2996 RMK MADISHF
CMI,2017-02-05 12:10,M,M,M,220.00,14.00,M,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051210Z AUTO 22014KT 10SM CLR A2996 RMK MADISHF
CMI,2017-02-05 12:15,M,M,M,220.00,14.00,M,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051215Z AUTO 22014KT 10SM CLR A2996 RMK MADISHF
CMI,2017-02-05 12:20,M,M,M,220.00,14.00,M,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051220Z AUTO 22014KT 10SM CLR A2996 RMK MADISHF
CMI,2017-02-05 12:25,M,M,M,220.00,15.00,M,29.96,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051225Z AUTO 22015KT 10SM CLR A2996 RMK MADISHF
CMI,2017-02-05 12:30,M,M,M,220.00,14.00,M,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051230Z AUTO 22014KT 10SM CLR A2997 RMK MADISHF
CMI,2017-02-05 12:35,M,M,M,220.00,14.00,M,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051235Z AUTO 22014KT 10SM CLR A2997 RMK MADISHF
CMI,2017-02-05 12:40,M,M,M,220.00,15.00,M,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051240Z AUTO 22015KT 10SM CLR A2997 RMK MADISHF
CMI,2017-02-05 12:45,M,M,M,220.00,15.00,M,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051245Z AUTO 22015KT 10SM CLR A2997 RMK MADISHF
CMI,2017-02-05 12:50,M,M,M,220.00,15.00,M,29.97,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051250Z AUTO 22015KT 10SM CLR A2997 RMK MADISHF
CMI,2017-02-05 12:53,28.90,21.00,71.96,230.00,14.00,0.00,29.98,1015.90,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051253Z 23014KT 10SM CLR M02/M06 A2998 RMK AO2 SLP159 T10171061 $
CMI,2017-02-05 12:55,M,M,M,230.00,14.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051255Z AUTO 23014KT 10SM CLR A2998 RMK MADISHF
CMI,2017-02-05 13:00,M,M,M,230.00,14.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051300Z AUTO 23014KT 10SM CLR A2998 RMK MADISHF
CMI,2017-02-05 13:05,M,M,M,230.00,13.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051305Z AUTO 23013KT 10SM CLR A2998 RMK MADISHF
CMI,2017-02-05 13:10,M,M,M,230.00,14.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051310Z AUTO 23014KT 10SM CLR A2998 RMK MADISHF
CMI,2017-02-05 13:15,M,M,M,230.00,13.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051315Z AUTO 23013KT 10SM CLR A2998 RMK MADISHF
CMI,2017-02-05 13:20,M,M,M,230.00,14.00,M,29.98,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051320Z AUTO 23014KT 10SM CLR A2998 RMK MADISHF
CMI,2017-02-05 13:25,M,M,M,230.00,13.00,M,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051325Z AUTO 23013KT 10SM CLR A2999 RMK MADISHF
CMI,2017-02-05 13:30,M,M,M,230.00,12.00,M,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051330Z AUTO 23012KT 10SM CLR A2999 RMK MADISHF
CMI,2017-02-05 13:35,M,M,M,230.00,13.00,M,29.99,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051335Z AUTO 23013KT 10SM CLR A2999 RMK MADISHF
CMI,2017-02-05 13:40,M,M,M,230.00,13.00,M,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051340Z AUTO 23013KT 10SM CLR A3000 RMK MADISHF
CMI,2017-02-05 13:45,M,M,M,230.00,12.00,M,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051345Z AUTO 23012KT 10SM CLR A3000 RMK MADISHF
CMI,2017-02-05 13:50,M,M,M,230.00,12.00,M,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051350Z AUTO 23012KT 10SM CLR A3000 RMK MADISHF
CMI,2017-02-05 13:53,30.00,21.90,71.48,240.00,12.00,0.00,30.00,1016.60,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051353Z 24012KT 10SM CLR M01/M06 A3000 RMK AO2 SLP166 T10111056 $
CMI,2017-02-05 13:55,M,M,M,240.00,12.00,M,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051355Z AUTO 24012KT 10SM CLR A3000 RMK MADISHF
CMI,2017-02-05 14:00,M,M,M,230.00,12.00,M,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051400Z AUTO 23012KT 10SM CLR A3001 RMK MADISHF
CMI,2017-02-05 14:05,M,M,M,240.00,13.00,M,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051405Z AUTO 24013KT 10SM CLR A3001 RMK MADISHF
CMI,2017-02-05 14:10,M,M,M,240.00,12.00,M,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051410Z AUTO 24012KT 10SM CLR A3001 RMK MADISHF
CMI,2017-02-05 14:15,M,M,M,240.00,13.00,M,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051415Z AUTO 24013KT 10SM CLR A3001 RMK MADISHF
CMI,2017-02-05 14:20,M,M,M,240.00,12.00,M,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051420Z AUTO 24012KT 10SM CLR A3001 RMK MADISHF
CMI,2017-02-05 14:25,M,M,M,240.00,12.00,M,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051425Z AUTO 24012KT 10SM CLR A3001 RMK MADISHF
CMI,2017-02-05 14:30,M,M,M,240.00,13.00,M,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051430Z AUTO 24013KT 10SM CLR A3001 RMK MADISHF
CMI,2017-02-05 14:35,M,M,M,250.00,12.00,M,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051435Z AUTO 25012KT 10SM CLR A3001 RMK MADISHF
CMI,2017-02-05 14:40,M,M,M,240.00,12.00,M,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051440Z AUTO 24012KT 10SM CLR A3001 RMK MADISHF
CMI,2017-02-05 14:45,M,M,M,250.00,11.00,M,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051445Z AUTO 25011KT 10SM CLR A3002 RMK MADISHF
CMI,2017-02-05 14:50,M,M,M,250.00,13.00,M,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051450Z AUTO 25013KT 10SM CLR A3002 RMK MADISHF
CMI,2017-02-05 14:53,35.10,24.10,63.86,260.00,12.00,0.00,30.02,1017.20,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051453Z 26012KT 10SM CLR 02/M04 A3002 RMK AO2 SLP172 T00171044 53020 $
CMI,2017-02-05 14:55,M,M,M,260.00,13.00,M,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051455Z AUTO 26013KT 10SM CLR A3002 RMK MADISHF
CMI,2017-02-05 15:00,M,M,M,270.00,13.00,M,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051500Z AUTO 27013KT 10SM CLR A3002 RMK MADISHF
CMI,2017-02-05 15:05,M,M,M,280.00,14.00,M,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051505Z AUTO 28014KT 10SM CLR A3003 RMK MADISHF
CMI,2017-02-05 15:10,M,M,M,280.00,14.00,M,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051510Z AUTO 28014KT 10SM CLR A3002 RMK MADISHF
CMI,2017-02-05 15:15,M,M,M,280.00,16.00,M,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051515Z AUTO 28016KT 10SM CLR A3002 RMK MADISHF
CMI,2017-02-05 15:20,M,M,M,280.00,14.00,M,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051520Z AUTO 28014KT 10SM CLR A3003 RMK MADISHF
CMI,2017-02-05 15:25,M,M,M,M,M,M,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051525Z AUTO /////KT 10SM CLR A3003 RMK MADISHF
CMI,2017-02-05 15:30,M,M,M,280.00,15.00,M,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051530Z AUTO 28015KT 10SM CLR A3003 RMK MADISHF
CMI,2017-02-05 15:35,M,M,M,290.00,14.00,M,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051535Z AUTO 29014KT 10SM CLR A3003 RMK MADISHF
CMI,2017-02-05 15:40,M,M,M,290.00,13.00,M,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051540Z AUTO 29013KT 10SM CLR A3003 RMK MADISHF
CMI,2017-02-05 15:45,M,M,M,290.00,12.00,M,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051545Z AUTO 29012KT 10SM CLR A3004 RMK MADISHF
CMI,2017-02-05 15:50,M,M,M,280.00,12.00,M,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051550Z AUTO 28012KT 10SM CLR A3003 RMK MADISHF
CMI,2017-02-05 15:53,37.90,24.10,57.18,290.00,13.00,0.00,30.04,1017.70,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051553Z 29013KT 10SM CLR 03/M04 A3004 RMK AO2 SLP177 T00331044 $
CMI,2017-02-05 15:55,M,M,M,300.00,14.00,M,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051555Z AUTO 30014KT 10SM CLR A3004 RMK MADISHF
CMI,2017-02-05 16:00,M,M,M,300.00,11.00,M,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051600Z AUTO 30011KT 10SM CLR A3004 RMK MADISHF
CMI,2017-02-05 16:05,M,M,M,290.00,12.00,M,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051605Z AUTO 29012KT 10SM CLR A3004 RMK MADISHF
CMI,2017-02-05 16:10,M,M,M,300.00,14.00,M,30.04,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051610Z AUTO 30014KT 10SM CLR A3004 RMK MADISHF
CMI,2017-02-05 16:15,M,M,M,310.00,12.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051615Z AUTO 31012KT 10SM CLR A3005 RMK MADISHF
CMI,2017-02-05 16:20,M,M,M,300.00,11.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051620Z AUTO 30011KT 10SM CLR A3005 RMK MADISHF
CMI,2017-02-05 16:25,M,M,M,310.00,11.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051625Z AUTO 31011KT 10SM CLR A3005 RMK MADISHF
CMI,2017-02-05 16:30,M,M,M,300.00,11.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051630Z AUTO 30011KT 10SM CLR A3005 RMK MADISHF
CMI,2017-02-05 16:35,M,M,M,310.00,11.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051635Z AUTO 31011KT 10SM CLR A3005 RMK MADISHF
CMI,2017-02-05 16:40,M,M,M,300.00,12.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051640Z AUTO 30012KT 10SM CLR A3005 RMK MADISHF
CMI,2017-02-05 16:45,M,M,M,310.00,11.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051645Z AUTO 31011KT 10SM CLR A3005 RMK MADISHF
CMI,2017-02-05 16:50,M,M,M,310.00,12.00,M,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051650Z AUTO 31012KT 10SM CLR A3006 RMK MADISHF
CMI,2017-02-05 16:53,41.00,23.00,48.39,300.00,10.00,0.00,30.06,1018.30,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051653Z 30010KT 10SM CLR 05/M05 A3006 RMK AO2 SLP183 T00501050 $
CMI,2017-02-05 16:55,M,M,M,300.00,12.00,M,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051655Z AUTO 30012KT 10SM CLR A3006 RMK MADISHF
CMI,2017-02-05 17:00,M,M,M,310.00,10.00,M,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051700Z AUTO 31010KT 10SM CLR A3006 RMK MADISHF
CMI,2017-02-05 17:05,M,M,M,320.00,11.00,M,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051705Z AUTO 32011KT 10SM CLR A3006 RMK MADISHF
CMI,2017-02-05 17:10,M,M,M,310.00,9.00,M,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051710Z AUTO 31009KT 10SM CLR A3006 RMK MADISHF
CMI,2017-02-05 17:15,M,M,M,310.00,8.00,M,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051715Z AUTO 31008KT 10SM CLR A3006 RMK MADISHF
CMI,2017-02-05 17:20,M,M,M,300.00,10.00,M,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051720Z AUTO 30010KT 10SM CLR A3006 RMK MADISHF
CMI,2017-02-05 17:25,M,M,M,320.00,11.00,M,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051725Z AUTO 32011KT 10SM CLR A3006 RMK MADISHF
CMI,2017-02-05 17:30,M,M,M,320.00,9.00,M,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051730Z AUTO 32009KT 10SM CLR A3006 RMK MADISHF
CMI,2017-02-05 17:35,M,M,M,300.00,12.00,M,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051735Z AUTO 30012KT 10SM CLR A3006 RMK MADISHF
CMI,2017-02-05 17:40,M,M,M,300.00,11.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051740Z AUTO 30011KT 10SM CLR A3005 RMK MADISHF
CMI,2017-02-05 17:45,M,M,M,320.00,8.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051745Z AUTO 32008KT 10SM CLR A3005 RMK MADISHF
CMI,2017-02-05 17:50,M,M,M,310.00,10.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051750Z AUTO 31010KT 10SM CLR A3005 RMK MADISHF
CMI,2017-02-05 17:53,44.10,24.10,44.98,320.00,10.00,0.00,30.05,1018.30,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051753Z 32010KT 10SM CLR 07/M04 A3005 RMK AO2 SLP183 T00671044 10067 21017 50011 $
CMI,2017-02-05 17:55,M,M,M,320.00,9.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051755Z AUTO 32009KT 10SM CLR A3005 RMK MADISHF
CMI,2017-02-05 18:00,M,M,M,290.00,11.00,M,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051800Z AUTO 29011KT 10SM CLR A3006 RMK MADISHF
CMI,2017-02-05 18:05,M,M,M,290.00,13.00,M,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051805Z AUTO 29013KT 10SM CLR A3006 RMK MADISHF
CMI,2017-02-05 18:10,M,M,M,300.00,13.00,M,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051810Z AUTO 30013KT 10SM CLR A3006 RMK MADISHF
CMI,2017-02-05 18:15,M,M,M,300.00,11.00,M,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051815Z AUTO 30011KT 10SM CLR A3006 RMK MADISHF
CMI,2017-02-05 18:20,M,M,M,310.00,11.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051820Z AUTO 31011KT 10SM CLR A3005 RMK MADISHF
CMI,2017-02-05 18:25,M,M,M,310.00,9.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051825Z AUTO 31009KT 10SM CLR A3005 RMK MADISHF
CMI,2017-02-05 18:30,M,M,M,310.00,8.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051830Z AUTO 31008KT 10SM CLR A3005 RMK MADISHF
CMI,2017-02-05 18:35,M,M,M,290.00,8.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051835Z AUTO 29008KT 10SM CLR A3005 RMK MADISHF
CMI,2017-02-05 18:40,M,M,M,290.00,9.00,M,30.05,M,10.00,14.00,CLR,M,M,M,M,M,M,M,M,KCMI 051840Z AUTO 29009G14KT 10SM CLR A3005 RMK MADISHF
CMI,2017-02-05 18:45,M,M,M,300.00,7.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051845Z AUTO 30007KT 10SM CLR A3005 RMK MADISHF
CMI,2017-02-05 18:50,M,M,M,300.00,11.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051850Z AUTO 30011KT 10SM CLR A3005 RMK MADISHF
CMI,2017-02-05 18:53,45.00,25.00,45.12,310.00,8.00,0.00,30.05,1018.00,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051853Z 31008KT 10SM CLR 07/M04 A3005 RMK AO2 SLP180 T00721039 $
CMI,2017-02-05 18:55,M,M,M,290.00,10.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051855Z AUTO 29010KT 10SM CLR A3005 RMK MADISHF
CMI,2017-02-05 19:00,M,M,M,310.00,12.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051900Z AUTO 31012KT 10SM CLR A3005 RMK MADISHF
CMI,2017-02-05 19:05,M,M,M,310.00,11.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051905Z AUTO 31011KT 10SM CLR A3005 RMK MADISHF
CMI,2017-02-05 19:10,M,M,M,300.00,11.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051910Z AUTO 30011KT 10SM CLR A3005 RMK MADISHF
CMI,2017-02-05 19:15,M,M,M,290.00,11.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051915Z AUTO 29011KT 10SM CLR A3005 RMK MADISHF
CMI,2017-02-05 19:20,M,M,M,290.00,8.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051920Z AUTO 29008KT 10SM CLR A3005 RMK MADISHF
CMI,2017-02-05 19:25,M,M,M,300.00,9.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051925Z AUTO 30009KT 10SM CLR A3005 RMK MADISHF
CMI,2017-02-05 19:30,M,M,M,300.00,11.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051930Z AUTO 30011KT 10SM CLR A3005 RMK MADISHF
CMI,2017-02-05 19:35,M,M,M,270.00,8.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051935Z AUTO 27008KT 10SM CLR A3005 RMK MADISHF
CMI,2017-02-05 19:40,M,M,M,300.00,10.00,M,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 051940Z AUTO 30010KT 10SM CLR A3005 RMK MADISHF
